Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin_cultivo,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,parametros_ventas,parametro_ventas,parametro_insumos
2045004000170007,2,4,50,4,17,7,0,,,,,,,,,,,,,,,,56.44,23,23.0,,1.0,1.0,,2.0,2.0,,20.0,20.0,,1.0,,,4,0.7847823499447142,0,,10.0,1,47,4,3,1,0,0,56.44,1,8,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,548,1,,1,2.0,1.0,20.0,5.0,54.33,54.33,54.33,54.33,,5464.0,35.0,100.0,2.0,6.0,5464.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,8100.0,2.0,6900.0,2.0,,,,,1,0.0,,,1.0,,,,6.0,5.0,3.0,6.0,5.0,3.0,,,,,,1,54.33,54.33,1.0,1.0,548.0,,548.0,1.0,,,4.0,248.363636363636,0.0,,,,,,,,,54.33,,,,248.363636363636,,54.33,54.33,1,0.815260736809857,0.0,0.0,0.0,0,4.571390325117541,1620.0
13035702143610003,13,3,57,2,14361,3,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,140.0,49,48.0,1.0,1.0,,1.0,1.0,1.0,,47.0,47.0,,,2.0,,4,0.7934865365074971,0,,3.0,0,30,4,2,0,1,1,140.0,1,9,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,1,1.0,1.0,20.0,6.0,25.0,25.0,25.0,25.0,,1747.0,35.0,100.0,2.0,1.0,1747.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,5000.0,2.0,6250.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,1.0,5.0,5.0,3.0,,,,,,,25.0,,1,25.0,25.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,79.4090909090909,0.0,,,,,,,,25.0,,,,,79.4090909090909,,25.0,25.0,1,4.443524604441981,1.0,,1.0,0,3.1763636363636363,833.3333333333334
12115002016650002,12,11,50,2,1665,2,0,,,,,,,,,,,,,,,,484.0,22,22.0,,1.0,1.0,,15.0,15.0,,6.0,6.0,,,2.0,,4,0.917293563060342,0,,1.0,1,68,4,2,0,1,1,484.0,1,10,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,548,1,,0,3.0,6.0,20.0,9.0,204.0,204.0,204.0,204.0,,15300.0,35.0,100.0,2.0,5.0,15300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,71400.0,2.0,30600.0,2.0,,,,,1,0.0,,,1.0,510.0,5.0,2.0,102.0,5.0,2.0,81.6,5.0,2.0,,,,6.0,,1,204.0,204.0,12.0,1.0,548.0,,548.0,,2.0,,4.0,695.4545454545461,0.0,,,,,,,,,,204.0,,,2336.363636363636,,204.0,204.0,1,0.718943158205171,0.0,0.0,0.0,0,5.726381461675579,5492.307692307692
12085002069590007,12,8,50,2,6959,7,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,5,4.0,1.0,1.0,,1.0,,,,4.0,4.0,,,2.0,,4,0.964605761641799,0,,120.0,0,58,4,1,0,0,0,6.0,1,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,548,1,,1,3.0,6.0,20.0,10.0,6.0,6.0,6.0,6.0,,480.0,35.0,100.0,2.0,2.0,480.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,6.0,,100.0,,,,,1,0,,,,,,,1,1800.0,2.0,1200.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,3.0,0.8,5.0,3.0,,,,,,,2.0,,1,6.0,6.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,21.818181818181802,0.0,,,,,,,,,,6.0,,,46.13636363636361,6.0,6.0,6.0,1,0.964605761641799,,1.0,1.0,0,3.844696969696967,112.5
9015255000993982,9,1,52,55,99,3982,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,783.33,23,22.0,1.0,1.0,,1.0,22.0,22.0,,,,,,2.0,,4,1.0,0,,99.0,0,76,4,1,0,1,1,783.33,1,10,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6,1,548,1,,1,3.0,1.0,20.0,6.0,20.0,20.0,20.0,20.0,,3200.0,35.0,100.0,2.0,1.0,3200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,6000.0,2.0,6000.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,3.0,10.0,5.0,3.0,10.0,5.0,3.0,,,,,,1,20.0,20.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,145.454545454545,0.0,,,,,,,,,,20.0,,,145.454545454545,,20.0,20.0,1,1.0,,,1.0,0,7.27272727272725,1000.0
9015055000993980,9,1,50,55,99,3980,0,,,,,,,,,,,,,,,,9.0,5,5.0,,1.0,1.0,,1.0,1.0,,3.0,3.0,,,2.0,,4,1.0,0,,90.0,1,99,4,3,0,0,0,9.0,1,5,6,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,6.0,6.0,6.0,6.0,6.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1600.0,2.0,1800.0,2.0,,,,,1,0.0,,,1.0,16.0,5.0,3.0,100.0,2.0,2.0,,,,,,,3.0,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,6.0,,,36.363636363636395,,6.0,6.0,1,1.0,0.0,0.0,0.0,0,6.060606060606066,266.6666666666667
9015057000992278,9,1,50,57,99,2278,0,,,,,,,,,,,,,,,,14.25,10,10.0,,1.0,1.0,,,,,9.0,9.0,,,2.0,,4,1.0,0,,30.0,1,60,4,2,0,0,0,14.25,1,6,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3,1,548,1,,0,2.0,1.0,20.0,7.0,10.0,10.0,10.0,10.0,,550.0,35.0,100.0,2.0,6.0,550.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,10.0,100.0,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,4.0,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,25.0,0.0,,,,,,,,,10.0,,,,25.0,10.0,10.0,10.0,1,1.0,0.0,0.0,0.0,0,2.5,285.7142857142857
9015062000990565,9,1,50,62,99,565,0,,,,,,,,,,,,,,,,13.0,3,3.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,4,1.0,1,1.0,,1,62,4,2,0,0,0,13.0,1,6,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,1,548,1,,0,2.0,2.0,20.0,8.0,6.0,6.0,6.0,6.0,,360.0,35.0,100.0,2.0,1.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,6.0,100.0,,,,,,1,0,,,,,,,1,1200.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,3.0,5.0,3.0,,,,,,,2.0,,1,6.0,6.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,6.0,,,,16.363636363636402,6.0,6.0,6.0,1,1.0,0.0,0.0,0.0,0,2.7272727272727337,150.0
9015064000990973,9,1,50,64,99,973,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,7,7.0,,1.0,1.0,,1.0,1.0,,5.0,5.0,,,2.0,,4,1.0,0,,70.0,1,99,4,3,0,0,0,26.0,1,7,6,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,0,2.0,2.0,20.0,8.0,10.0,10.0,10.0,10.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,10.0,100.0,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,3.0,4.0,5.0,2.0,,,,,,,5.0,,1,10.0,10.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,10.0,,,,36.363636363636395,10.0,10.0,10.0,1,1.0,,1.0,1.0,0,3.6363636363636394,250.0
9015355000994000,9,1,53,55,99,4000,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,260.0,9,9.0,,1.0,1.0,,1.0,1.0,,7.0,7.0,,,2.0,,4,1.0,0,,20.0,1,63,4,2,0,0,0,260.0,1,10,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3,1,548,1,,0,2.0,1.0,20.0,7.0,150.0,150.0,150.0,150.0,,9000.0,35.0,100.0,2.0,6.0,9000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,150.0,,,,100.0,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,60.0,5.0,3.0,35.0,5.0,3.0,,,,,,,5.0,,0,,,,,,,548.0,,2.0,,4.0,409.09090909090895,0.0,,,,,,,,,150.0,,,,409.09090909090895,150.0,150.0,150.0,1,1.0,,1.0,1.0,0,2.727272727272726,428.57142857142856
9045055000993978,9,4,50,55,99,3978,0,,,,,,,,,,,,,,,,14.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,1.0,1,1.0,,1,56,4,3,0,1,1,14.0,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,548,1,,0,3.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,200.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,2.0,,,9.09090909090909,,,,1,1.0,0.0,0.0,0.0,0,4.545454545454545,0.0
9045061000992458,9,4,50,61,99,2458,0,,,,,,,,,,,,,,,,500.0,7,7.0,,2.0,2.0,,5.0,5.0,,,,,,2.0,,4,1.0,1,1.0,,1,59,4,2,1,0,0,500.0,1,10,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,2,548,1,,0,1.0,7.0,20.0,11.0,3.0,3.0,3.0,3.0,,450.0,35.0,100.0,2.0,2.0,450.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,272.1554219813317,3.0,6.0,3.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,,,1,3.0,3.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,20.4545454545455,0.0,,,,,,,,3.0,,,,,20.4545454545455,,3.0,3.0,1,1.0,0.0,0.0,0.0,0,6.818181818181833,1122.2511168763142
9045061000992540,9,4,50,61,99,2540,0,,,,,,,,,,,,,,,,274.0,6,6.0,,1.0,1.0,,5.0,5.0,,,,,,2.0,,4,1.0,1,1.0,,1,66,4,1,1,1,1,274.0,1,10,4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,2,1,548,1,,1,3.0,1.0,20.0,6.0,21.5,21.5,21.5,21.5,,3440.0,35.0,100.0,2.0,2.0,3440.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,997.9032139315497,3.0,11.0,3.0,,,11.0,3.0,1,0.0,,,1.0,43.0,5.0,3.0,43.0,5.0,3.0,43.0,5.0,2.0,,,,,,1,21.5,21.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,156.363636363636,0.0,,,,,,,,,,21.5,,,156.363636363636,,21.5,21.5,1,1.0,0.0,0.0,0.0,0,7.272727272727256,7544.021396779667
9045061000992591,9,4,50,61,99,2591,0,,,,,,,,,,,,,,,,49.8,2,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,2.0,,4,1.0,0,,99.0,1,57,4,2,0,1,1,49.8,1,7,3,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,3,1,548,1,,1,3.0,4.0,20.0,8.0,15.0,15.0,15.0,15.0,,2700.0,35.0,100.0,2.0,5.0,2700.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,15.0,100.0,,,,,,1,0,,,,,,,1,2041.1656648599878,3.0,45.0,3.0,,,45.0,3.0,1,0.0,,,1.0,30.0,5.0,4.0,30.0,5.0,4.0,,,,,,,,,1,15.0,15.0,4.0,1.0,548.0,,548.0,,2.0,,4.0,122.727272727273,0.0,,,,,,,,,,15.0,,,122.727272727273,15.0,15.0,15.0,1,1.0,0.0,0.0,0.0,0,8.1818181818182,11573.214642786988
9045061000992879,9,4,50,61,99,2879,0,,,,,,,,,,,,,,,,220.0,4,4.0,,1.0,1.0,,3.0,3.0,,,,,,2.0,,4,1.0,1,1.0,,1,60,4,3,0,1,1,220.0,1,10,3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,1,548,1,,1,3.0,1.0,20.0,6.0,20.0,20.0,20.0,20.0,,2000.0,35.0,100.0,2.0,2.0,2000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,20.0,,,100.0,,,,1,0,,,,,,,1,907.1847399377724,3.0,20.0,3.0,,,,,1,0.0,,,1.0,20.0,5.0,3.0,20.0,5.0,3.0,,,,,,,,,1,20.0,20.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,90.9090909090909,0.0,,,,,,,,,,20.0,,,90.9090909090909,20.0,20.0,20.0,1,1.0,0.0,0.0,0.0,0,4.545454545454545,6858.201269799698
9045061000993163,9,4,50,61,99,3163,0,,,,,,,,,,,,,,,,198.5,5,5.0,,1.0,1.0,,4.0,4.0,,,,,,2.0,,4,1.0,1,1.0,,1,64,4,1,0,0,0,198.5,1,9,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,548,1,,1,3.0,7.0,20.0,12.0,8.0,8.0,8.0,8.0,,1200.0,35.0,100.0,2.0,2.0,1200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,8.0,,,,,,100.0,1,0,,,,,,,1,5805.982335601743,3.0,32.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,54.545454545454504,0.0,,,,,,,,,,8.0,,,109.09090909090901,8.0,8.0,,1,1.0,0.0,0.0,0.0,0,6.818181818181813,14630.82937557269
9045061000993242,9,4,50,61,99,3242,0,,,,,,,,,,,,,,,,282.0,6,6.0,,1.0,1.0,,2.0,2.0,,3.0,3.0,,,2.0,,4,1.0,1,1.0,,1,54,4,2,1,1,1,282.0,1,10,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,2,548,1,,1,3.0,6.0,20.0,11.0,1.0,1.0,1.0,1.0,,170.0,35.0,100.0,2.0,2.0,170.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,1.0,,100.0,,,,,1,0,,,,,,,1,362.87389597510895,3.0,,,4.0,3.0,,,1,0.0,,,1.0,2.0,5.0,3.0,2.0,5.0,3.0,,,,,,,,,1,1.0,1.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,7.72727272727273,0.0,,,,,,,,,,1.0,,,15.90909090909091,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,7.954545454545455,1028.7301904699548
9085061000992294,9,8,50,61,99,2294,0,,,,,,,,,,,,,,,,1092.0,25,25.0,,2.0,2.0,,13.0,13.0,,10.0,10.0,,,2.0,,4,1.0,0,,99.0,1,40,4,3,0,1,1,1092.0,1,10,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,7.0,100.0,100.0,100.0,100.0,,17000.0,35.0,100.0,2.0,2.0,17000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,68038.85549533293,3.0,,,,,,,1,0.0,,,1.0,100.0,5.0,2.0,50.0,5.0,1.0,,,,,,,,,1,100.0,100.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,772.727272727273,0.0,,,,,,,,,,100.0,,,772.727272727273,,100.0,100.0,1,1.0,0.0,0.0,0.0,0,7.72727272727273,440884.36734426627
9085061000992400,9,8,50,61,99,2400,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,318.0,3,3.0,,1.0,1.0,,2.0,2.0,,,,,,2.0,,4,1.0,0,,99.0,1,40,4,3,0,1,1,318.0,1,10,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,1,548,1,,1,3.0,5.0,20.0,9.0,4.0,4.0,4.0,4.0,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,4.0,,100.0,,,,,1,0,,,,,,,1,,,60.0,3.0,,,,,1,0.0,,,1.0,4.0,5.0,3.0,,,,,,,,,,,,1,4.0,4.0,5.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,4.0,,,18.181818181818198,4.0,4.0,4.0,1,1.0,1.0,1.0,1.0,0,4.545454545454549,0.0
9085061000992903,9,8,50,61,99,2903,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,4,4.0,,1.0,1.0,,3.0,3.0,,,,,,2.0,,4,1.0,1,1.0,,1,51,4,2,0,1,1,86.0,1,8,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,548,1,,0,3.0,6.0,20.0,10.0,3.0,3.0,3.0,3.0,,390.0,35.0,100.0,2.0,2.0,390.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,3.0,,100.0,,,,,1,0,,,,,,,1,1360.7771099066586,3.0,15.0,3.0,15.0,3.0,,,1,0.0,,,1.0,3.0,5.0,3.0,3.0,5.0,3.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,17.727272727272698,0.0,,,,,,,,,,3.0,,,35.454545454545396,3.0,3.0,3.0,1,1.0,,,,0,5.909090909090899,4408.843673442663
9085164000991028,9,8,51,64,99,1028,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.29,9,9.0,,3.0,3.0,,6.0,6.0,,,,,,2.0,,4,1.0,0,,1.5,0,47,4,2,0,1,1,23.29,1,7,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,3,548,1,,1,3.0,9.0,20.0,12.0,4.0,4.0,4.0,4.0,,700.0,35.0,100.0,2.0,2.0,,,,,,,,,,700.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,680.3885549533293,3.0,,,,,,,1,0.0,,,1.0,,,,5.0,5.0,3.0,,,,,,,,,1,4.0,4.0,9.0,1.0,548.0,,548.0,,2.0,,4.0,31.818181818181802,0.0,,,,,,,,,,4.0,,,0.0,,4.0,4.0,1,1.0,,1.0,1.0,0,0.0,1285.9127380874434
9085261000992499,9,8,52,61,99,2499,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,5,5.0,,1.0,1.0,,4.0,4.0,,,,,,2.0,,4,1.0,0,,99.0,1,60,4,2,0,1,1,400.0,1,10,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1,548,1,,1,3.0,1.0,20.0,5.0,100.0,100.0,100.0,100.0,,10000.0,35.0,100.0,2.0,2.0,10000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,9071.847399377724,3.0,100.0,3.0,,,,,1,0.0,,,1.0,100.0,5.0,2.0,100.0,5.0,2.0,,,,,,,,,1,100.0,100.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,454.545454545455,0.0,,,,,,,,,,100.0,,,454.545454545455,,100.0,100.0,1,1.0,1.0,1.0,1.0,0,4.54545454545455,82298.41523759637
9085261000992568,9,8,52,61,99,2568,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,297.0,5,5.0,,1.0,1.0,,4.0,4.0,,,,,,2.0,,4,1.0,1,1.0,,1,46,4,3,0,1,1,297.0,1,10,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,27.0,27.0,27.0,27.0,,2720.0,35.0,100.0,2.0,2.0,2720.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,16.0,,100.0,,,,,1,0,,,,,,,1,1451.4955839004358,3.0,16.0,3.0,,,,,1,0.0,,,1.0,8.0,5.0,3.0,8.0,5.0,3.0,,,,,,,,,1,27.0,27.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,123.636363636364,0.0,,,,,,,,,,27.0,,,123.636363636364,27.0,27.0,27.0,1,1.0,1.0,1.0,1.0,0,4.579124579124592,13167.746438015422
9085261000992857,9,8,52,61,99,2857,0,,,,,,,,,,,,,,,,87.8,6,6.0,,1.0,1.0,,,,,5.0,5.0,,,2.0,,4,1.0,0,,99.0,1,40,4,2,0,1,1,87.8,1,8,2,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,87.8,87.8,87.8,87.8,,13050.0,35.0,100.0,2.0,2.0,13050.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,87.8,,100.0,,,,,1,0,,,,,,,1,7892.50723745862,3.0,174.0,3.0,,,,,1,0.0,,,1.0,87.0,5.0,2.0,87.0,5.0,2.0,,,,,,,,,1,87.8,87.8,1.0,1.0,548.0,,548.0,,2.0,,4.0,593.181818181818,0.0,,,,,,,,,,87.8,,,593.181818181818,87.8,87.8,87.8,1,1.0,0.0,0.0,0.0,0,6.75605715469041,71599.62125670884
9085261000992914,9,8,52,61,99,2914,0,,,,,,,,,,,,,,,,120.0,9,9.0,,1.0,1.0,,,,,8.0,8.0,,,2.0,,4,1.0,0,,99.0,1,90,4,2,0,1,1,120.0,1,9,5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,20.0,20.0,20.0,20.0,,3000.0,35.0,100.0,2.0,2.0,3000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1814.3694798755448,3.0,20.0,3.0,,,,,1,0.0,,,1.0,20.0,5.0,3.0,,,,20.0,5.0,3.0,,,,,,1,20.0,20.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,136.363636363636,0.0,,,,,,,,,,20.0,,,136.363636363636,,20.0,20.0,1,1.0,0.0,0.0,0.0,0,6.818181818181801,16459.683047519276
9085261000992951,9,8,52,61,99,2951,0,,,,,,,,,,,,,,,,196.0,16,16.0,,1.0,1.0,,,,,15.0,15.0,,,2.0,,4,1.0,1,1.0,,1,99,4,2,0,1,1,196.0,1,9,6,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,196.0,196.0,196.0,196.0,,27040.0,35.0,100.0,2.0,2.0,27040.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,196.0,,100.0,,,,,1,0,,,,,,,1,8890.41045139017,3.0,196.0,3.0,,,,,1,0.0,,,1.0,50.0,5.0,3.0,50.0,5.0,3.0,,,,,,,,,1,196.0,196.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,1229.0909090909101,0.0,,,,,,,,,,196.0,,,1229.0909090909101,196.0,196.0,196.0,1,1.0,0.0,0.0,0.0,0,6.270871985157704,80652.44693284444
