Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
7015254000994075,7,1,52,54,99,4075,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.25,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,1.0,0,,1.0,1,74,4,3,0,1,1,5.25,1,5,4,0.0,0.0,,,1.0,1,1,407,1,,26.0,3.2,3.5,1.0,3.25,3.25,3.25,3.25,3.25,3.25,,210.0,16.0,47.0,3.0,7.0,210.0,16.0,47.0,3.0,,100.0,,,,,,,,,0,0,1,3.25,3.25,,100.0,,,,,1,0,,,,,,,1,26.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,10.0,5.0,4.0,,,,,,,407,,2.0,,4,4.48636363636364,4.48636363636364,0.0,,,,,,,,26,,,3.25,3.25,,,,3.25,3.25,3.25,1,1.0
7065052000990214,7,6,50,52,99,214,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,75.0,27,26.0,1.0,1.0,1.0,,26.0,25.0,1.0,,,,,2.0,,4,1.0,0,,60.0,1,65,4,2,0,1,1,75.0,1,8,4,1.0,1.0,,,0.0,1,1,407,1,,15.0,3.0,3.0,1.0,70.0,70.0,70.0,70.0,70.0,70.0,,150000.0,16.0,45.0,3.0,7.0,150000.0,16.0,45.0,3.0,,100.0,,,,,,,,,1,1,1,70.0,70.0,,100.0,,,,,1,0,,,,,,,1,21000.0,2.0,,,,,,,1,0.0,,,1.0,105.0,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,3068.181818181821,3068.181818181821,0.0,,,,,,,,15,,70.0,,70.0,,,,70.0,70.0,70.0,1,1.0
7065052000990233,7,6,50,52,99,233,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,207.0,105,105.0,,1.0,1.0,,104.0,104.0,,,,,,2.0,,4,1.0,0,,30.0,1,92,4,3,0,1,1,207.0,1,10,5,0.0,1.0,,,0.0,1,1,407,1,,20.0,2.8,2.8,1.0,200.0,200.0,200.0,200.0,200.0,200.0,,240000.0,16.0,42.0,3.0,7.0,240000.0,16.0,42.0,3.0,,100.0,,,,,,,,,0,0,1,200.0,200.0,,100.0,,,,,1,0,,,,,,,1,318.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,240.0,5.0,2.0,,,,,,,407,,2.0,,4,4581.81818181818,4581.81818181818,0.0,,,,,,,,20,,,200.0,200.0,,,,200.0,200.0,200.0,1,1.0
7065052000990234,7,6,50,52,99,234,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,200.0,88,83.0,5.0,1.0,1.0,,87.0,82.0,5.0,,,,,2.0,,4,1.0,0,,30.0,1,92,4,3,0,1,1,200.0,1,10,5,0.0,1.0,,,0.0,1,1,407,1,,25.0,2.8,2.8,1.0,194.0,194.0,194.0,194.0,194.0,194.0,,235000.0,16.0,42.0,3.0,7.0,235000.0,16.0,42.0,3.0,,100.0,,,,,,,,,0,0,1,194.0,194.0,,100.0,,,,,1,0,,,,,,,1,318.0,4.0,,,,,,,1,0.0,,,1.0,,,,,,,240.0,5.0,2.0,,,,,,,407,,2.0,,4,4486.363636363641,4486.363636363641,0.0,,,,,,,,25,,,194.0,194.0,,,,194.0,194.0,194.0,1,1.0
7065052000990294,7,6,50,52,99,294,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,173.0,41,41.0,,1.0,1.0,,40.0,40.0,,,,,,2.0,,4,1.0,0,,100.0,1,63,4,3,0,1,1,173.0,1,9,4,0.0,0.0,,,0.0,1,1,407,1,,40.0,2.8,2.8,1.0,164.0,164.0,164.0,164.0,164.0,164.0,,395000.0,16.0,35.0,3.0,1.0,395000.0,16.0,35.0,3.0,,100.0,,,,,,,,,0,0,1,164.0,164.0,,100.0,,,,,1,0,,,,,,,1,147.6,4.0,,,,,,,1,0.0,,,1.0,,,,,,,177.0,3.0,3.0,,,,,,,407,,2.0,,4,6284.090909090911,6284.090909090911,0.0,,,,,,,,40,,,164.0,164.0,,,,164.0,164.0,164.0,1,1.0
7065052000990309,7,6,50,52,99,309,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,184.5,81,81.0,,1.0,1.0,,80.0,80.0,,,,,,2.0,,4,1.0,0,,20.0,1,38,4,3,0,1,1,184.5,1,9,2,0.0,0.0,,,0.0,1,1,407,1,,40.0,2.7,2.5,1.0,182.0,182.0,182.0,182.0,182.0,182.0,,400400.0,16.0,41.5,3.0,2.0,400400.0,16.0,41.5,3.0,,100.0,,,,,,,,,0,0,1,182.0,182.0,,100.0,,,,,1,0,,,,,,,1,436.0,4.0,,,,,,,1,0.0,,,1.0,,,,273.0,5.0,3.0,2184.0,5.0,3.0,,,,,0.0,,407,,2.0,,4,7553.0,7553.0,0.0,,,,,,,,40,,,182.0,182.0,,,,182.0,182.0,182.0,1,1.0
7065152000990219,7,6,51,52,99,219,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,241.0,151,131.0,20.0,1.0,1.0,,150.0,130.0,20.0,,,,,2.0,,4,1.0,0,,10.0,1,69,4,2,0,1,1,241.0,1,10,4,0.0,1.0,,,1.0,1,1,407,1,,20.0,2.7,2.7,2.0,226.0,226.0,226.0,226.0,226.0,226.0,,565000.0,16.0,41.5,3.0,7.0,565000.0,16.0,41.5,3.0,,100.0,,,,,,,,,0,0,1,226.0,226.0,100.0,,,,,,1,0,,,,,,,1,361.0,4.0,,,,,,,1,0.0,,,1.0,,,,,,,2712.0,5.0,4.0,,,,,,,407,,2.0,,4,10657.954545454499,10657.954545454499,0.0,,,,,,,,20,,,226.0,,226.0,,,226.0,226.0,226.0,1,1.0
7065152000990235,7,6,51,52,99,235,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,200.0,94,89.0,5.0,1.0,1.0,,93.0,88.0,5.0,,,,,2.0,,4,1.0,0,,30.0,1,92,4,3,0,1,1,200.0,1,10,5,0.0,1.0,,,0.0,1,1,407,1,,25.0,2.8,2.8,1.0,195.0,195.0,195.0,195.0,195.0,195.0,,235000.0,16.0,42.0,3.0,7.0,235000.0,16.0,42.0,3.0,,100.0,,,,,,,,,0,0,1,195.0,195.0,,100.0,,,,,1,0,,,,,,,1,318.0,4.0,,,,,,,1,0.0,,,1.0,,,,,,,240.0,5.0,2.0,,,,,,,407,,2.0,,4,4486.363636363641,4486.363636363641,0.0,,,,,,,,25,,,195.0,195.0,,,,195.0,195.0,195.0,1,1.0
7065161000993063,7,6,51,61,99,3063,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,500.8,71,71.0,,1.0,1.0,,70.0,70.0,,,,,,2.0,,4,1.0,0,,10.0,1,64,4,3,0,1,1,500.8,1,10,4,0.0,1.0,,,0.0,1,1,407,1,,25.0,3.0,3.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,,250000.0,16.0,45.0,3.0,7.0,250000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,100.0,100.0,,100.0,,,,,1,0,,,,,,,1,3200.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,1200.0,5.0,3.0,,,,,,,407,,2.0,,4,5113.636363636359,5113.636363636359,0.0,,,,,,,,25,,,100.0,100.0,,,,100.0,100.0,100.0,1,1.0
7065161000993063,7,6,51,61,99,3063,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,500.8,71,71.0,,1.0,1.0,,70.0,70.0,,,,,,2.0,,4,1.0,0,,10.0,1,64,4,3,0,1,1,500.8,1,10,4,0.0,1.0,,,0.0,4,2,407,1,,25.0,3.0,3.0,1.0,150.0,150.0,150.0,150.0,150.0,150.0,,375000.0,16.0,45.0,3.0,7.0,375000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,150.0,150.0,,100.0,,,,,1,0,,,,,,,1,4800.0,3.0,,,,,,,1,0.0,,,1.0,1800.0,5.0,3.0,,,,1800.0,5.0,3.0,,,,,,,407,,2.0,,4,7670.45454545455,7670.45454545455,0.0,,,,,,,,25,,,150.0,150.0,,,,150.0,150.0,150.0,1,1.0
7065352000990152,7,6,53,52,99,152,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,767.0,141,141.0,,1.0,1.0,,140.0,140.0,,,,,,2.0,,4,1.0,0,,10.0,1,99,4,3,0,1,1,767.0,1,10,6,0.0,1.0,,,1.0,1,1,407,1,,40.0,2.8,2.6,1.0,760.0,760.0,760.0,760.0,760.0,760.0,,600000.0,16.0,41.0,3.0,2.0,600000.0,16.0,41.0,3.0,,100.0,,,,,,,,,0,0,1,760.0,760.0,,100.0,,,,,1,0,,,,,,,1,7023.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,19000.0,5.0,3.0,,,,,,,407,,2.0,,4,11181.8181818182,11181.8181818182,0.0,,,,,,,,40,,,760.0,760.0,,,,760.0,760.0,760.0,1,1.0
7065352000990156,7,6,53,52,99,156,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,511.0,180,177.0,3.0,1.0,1.0,,179.0,176.0,3.0,,,,,2.0,,4,1.0,0,,1.0,1,86,4,2,0,1,1,511.0,1,10,5,1.0,1.0,,,1.0,1,1,407,1,,50.0,3.0,3.0,1.0,471.0,471.0,471.0,471.0,471.0,471.0,,706500.0,16.0,45.0,3.0,7.0,706500.0,16.0,45.0,3.0,,100.0,,,,,,,,,1,1,1,471.0,471.0,,100.0,,,,,1,1,,,1884.0,2.0,,,1,58875.0,2.0,,,,,,,1,0.0,,,1.0,706.5,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,14451.136363636399,14451.136363636399,0.0,,,,,,,,50,,,471.0,471.0,,,,471.0,471.0,471.0,1,1.0
7065352000990164,7,6,53,52,99,164,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,110.0,41,41.0,,1.0,1.0,,40.0,40.0,,,,,,2.0,,4,1.0,0,,20.0,1,39,4,3,0,1,1,110.0,1,9,2,0.0,1.0,,,1.0,1,1,407,1,,40.0,3.0,3.0,1.0,109.0,109.0,109.0,109.0,109.0,109.0,,144000.0,16.0,40.0,3.0,2.0,144000.0,16.0,40.0,3.0,,100.0,,,,,,,,,0,0,1,109.0,109.0,,100.0,,,,,1,0,,,,,,,1,16.35,4.0,,,,,,,1,0.0,,,1.0,,,,,,,1308.0,5.0,4.0,,,,,,,407,,2.0,,4,2618.1818181818203,2618.1818181818203,0.0,,,,,,,,40,,,109.0,109.0,,,,109.0,109.0,109.0,1,1.0
7065452000990189,7,6,54,52,99,189,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,208.3,101,101.0,,1.0,1.0,,100.0,100.0,,,,,,2.0,,4,1.0,0,,50.0,1,99,4,3,0,1,1,208.3,1,10,6,0.0,1.0,,,1.0,1,1,407,1,,20.0,2.8,2.8,2.0,207.3,207.3,207.3,207.3,207.3,207.3,,166000.0,16.0,42.0,3.0,3.0,166000.0,16.0,42.0,3.0,,100.0,,,,,,,,,0,0,1,207.3,207.3,,100.0,,,,,1,0,,,,,,,1,217.0,4.0,,,,,,,1,,,,1.0,,,,,,,3927.0,5.0,2.0,,,,,,,407,,2.0,,4,3169.09090909091,3169.09090909091,0.0,,,,,,,,20,,,207.3,,207.3,,,207.3,207.3,207.3,1,1.0
7095152000990194,7,9,51,52,99,194,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,250.0,40,37.0,3.0,1.0,1.0,,39.0,36.0,3.0,,,,,2.0,,4,1.0,0,,50.0,1,45,4,2,0,1,1,250.0,1,10,3,1.0,1.0,,,1.0,1,1,407,1,,35.0,3.0,3.0,1.0,245.0,245.0,245.0,245.0,245.0,245.0,,367500.0,16.0,43.0,3.0,7.0,367500.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,245.0,245.0,,100.0,,,,,1,1,,,980.0,2.0,,,1,62535.0,2.0,,,,,,,1,0.0,,,1.0,367.5,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,7182.95454545455,7182.95454545455,0.0,,,,,,,,35,,,245.0,245.0,,,,245.0,245.0,245.0,1,1.0
7095454000994079,7,9,54,54,99,4079,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.75,8,7.0,1.0,1.0,1.0,,5.0,4.0,1.0,2.0,2.0,,,2.0,,4,1.0,0,,50.0,1,40,4,2,0,1,1,8.75,1,5,2,0.0,0.0,,,1.0,2,2,407,1,,15.0,4.0,4.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,,800.0,16.0,44.0,3.0,7.0,800.0,16.0,44.0,3.0,100.0,,,,,,,,,,0,0,1,1.5,1.5,,100.0,,,,,1,1,5.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,407,,2.0,,4,16.0,16.0,0.0,,,,,,,,15,,1.5,,1.5,,,,1.5,1.5,,1,1.0
7095652000990174,7,9,56,52,99,174,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,300.54,30,26.0,4.0,1.0,1.0,,29.0,25.0,4.0,,,,,2.0,,4,1.0,0,,10.0,1,63,4,2,0,1,1,300.54,1,10,4,1.0,1.0,,,0.0,1,1,407,1,,40.0,3.0,3.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,450000.0,16.0,43.0,3.0,7.0,450000.0,16.0,43.0,3.0,,100.0,,,,,,,,,1,0,1,300.0,300.0,,100.0,,,,,1,1,,,1200.0,2.0,,,1,63535.0,2.0,,,,,,,1,0.0,,,1.0,,,,450.0,5.0,2.0,,,,,,,,,,407,,2.0,,4,8795.45454545455,8795.45454545455,0.0,,,,,,,,40,,,300.0,300.0,,,,300.0,300.0,300.0,1,1.0
7125052000990264,7,12,50,52,99,264,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,185.0,51,51.0,,1.0,1.0,,50.0,50.0,,,,,,2.0,,4,1.0,0,,25.0,1,74,4,3,0,1,1,185.0,1,9,4,0.0,0.0,,,1.0,1,1,407,1,,40.0,2.5,3.0,2.0,182.0,182.0,182.0,182.0,182.0,182.0,,124000.0,16.0,43.0,3.0,1.0,124000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,182.0,182.0,,100.0,,,,,1,0,,,,,,,1,66.0,4.0,,,,,,,1,0.0,,,1.0,,,,,,,4368.0,5.0,3.0,,,,,,,407,,2.0,,4,2423.6363636363603,2423.6363636363603,0.0,,,,,,,,40,,,182.0,,182.0,,,182.0,182.0,182.0,1,1.0
8045562000990563,8,4,55,62,99,563,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,9,9.0,,1.0,1.0,,8.0,8.0,,,,,,2.0,,4,1.0,0,,284.0,1,68,4,3,0,1,1,46.0,1,7,4,1.0,0.0,,,0.0,1,1,407,1,,30.0,2.7,2.7,1.0,42.0,42.0,42.0,42.0,42.0,42.0,,1800.0,16.0,43.0,3.0,2.0,1800.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,42.0,42.0,,100.0,,,,,1,1,,,,,84.0,1.0,1,1680.0,1.0,,,,,,,1,1.0,504.0,5.0,1.0,60.0,5.0,3.0,600.0,5.0,2.0,,,,,,,12.0,,,407,,2.0,,4,35.1818181818182,35.1818181818182,0.0,,,,,,,,30,,,42.0,42.0,,,,42.0,42.0,42.0,1,1.0
9025052000990261,9,2,50,52,99,261,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,185.0,85,85.0,,1.0,1.0,,84.0,84.0,,,,,,2.0,,4,1.0,0,,99.0,1,55,4,3,0,1,1,185.0,1,9,3,1.0,1.0,,,1.0,1,1,407,1,,11.0,2.6,2.5,1.0,165.0,165.0,165.0,165.0,165.0,165.0,,495000.0,16.0,41.5,3.0,7.0,495000.0,16.0,41.5,3.0,0.0,100.0,,,,,,,,,0,0,1,165.0,165.0,,100.0,,,,,1,0,,,,,,,1,,,49500.0,2.0,80355.0,2.0,165200.0,2.0,1,0.0,,,1.0,,,,,,,740.0,5.0,3.0,,,,,,,407,,2.0,,4,9337.5,9337.5,0.0,,,,,,,,11,,165.0,,165.0,,,,165.0,165.0,165.0,1,1.0
9025052000990293,9,2,50,52,99,293,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,221.0,121,105.0,16.0,1.0,,1.0,120.0,105.0,15.0,,,,,2.0,,4,1.0,0,,99.0,0,99,4,3,0,1,1,221.0,1,10,6,1.0,1.0,,,1.0,1,1,407,1,,10.0,2.5,2.5,1.0,202.0,202.0,202.0,202.0,202.0,202.0,,626200.0,16.0,43.0,3.0,7.0,626200.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,202.0,202.0,,100.0,,,,,1,0,,,,,,,1,60600.0,2.0,,,,,,,1,0.0,,,1.0,1010.0,5.0,3.0,2100.0,5.0,3.0,,,,,,,,,,407,,2.0,,4,12239.363636363601,12239.363636363601,0.0,,,,,,,,10,,202.0,,202.0,,,,202.0,202.0,202.0,1,1.0
9025054000992213,9,2,50,54,99,2213,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1000.0,113,113.0,,1.0,1.0,,112.0,112.0,,,,,,2.0,,4,1.0,0,,99.0,1,99,4,3,0,1,1,1000.0,1,10,6,0.0,1.0,,,0.0,1,1,407,1,,20.0,2.5,2.5,1.0,280.0,280.0,280.0,280.0,280.0,280.0,,532000.0,16.0,41.5,3.0,2.0,532000.0,16.0,41.5,3.0,100.0,,,,,,,,,,0,0,1,280.0,280.0,,100.0,,,,,1,0,,,,,,,1,,,40000.0,2.0,16800.0,2.0,140000.0,2.0,1,0.0,,,1.0,560.0,5.0,3.0,,,,1260.0,5.0,3.0,,,,,,,407,,2.0,,4,10035.454545454499,10035.454545454499,0.0,,,,,,,,20,,,280.0,280.0,,,,280.0,280.0,280.0,1,1.0
9035052000990183,9,3,50,52,99,183,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,330.99,191,176.0,15.0,1.0,1.0,,190.0,175.0,15.0,,,,,2.0,,4,1.0,0,,99.0,1,65,4,3,0,1,1,330.99,1,10,4,0.0,0.0,,,0.0,1,1,407,1,,40.0,1.8,1.8,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,792000.0,16.0,43.0,3.0,2.0,792000.0,16.0,43.0,3.0,20.0,80.0,,,,,,,,,0,0,1,300.0,300.0,,,100.0,,,,1,0,,,,,,,1,,,247500.0,2.0,60000.0,2.0,60000.0,2.0,1,0.0,,,1.0,3000.0,5.0,3.0,,,,3750.0,5.0,3.0,,,,,,,407,,2.0,,4,15480.0,15480.0,0.0,,,,,,,,40,,,300.0,300.0,,,,300.0,300.0,300.0,1,1.0
9035052000990195,9,3,50,52,99,195,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,330.99,100,100.0,,1.0,1.0,,99.0,99.0,,,,,,2.0,,4,1.0,0,,99.0,1,52,4,3,0,1,1,330.99,1,10,3,0.0,0.0,,,0.0,1,1,407,1,,30.0,2.6,2.7,2.0,273.92,273.92,273.92,273.92,273.92,273.92,,542947.85,16.0,43.0,3.0,1.0,542947.85,16.0,43.0,3.0,5.0,95.0,,,,,,,,,0,0,1,273.92,273.92,,100.0,,,,,1,0,,,,,,,1,382200.0,2.0,,,,,,,1,0.0,,,1.0,1365.0,5.0,3.0,,,,1638.0,5.0,3.0,,,,,,,407,,2.0,,4,10612.1625227273,10612.1625227273,0.0,,,,,,,,30,,,273.92,,273.92,,,273.92,273.92,273.92,1,1.0
9035054000992243,9,3,50,54,99,2243,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,347.24,236,211.0,25.0,1.0,1.0,,235.0,210.0,25.0,,,,,2.0,,4,1.0,0,,99.0,1,52,4,3,0,1,1,347.24,1,10,3,0.0,0.0,,,0.0,1,1,407,1,,35.0,2.6,2.7,2.0,249.35,249.35,249.35,249.35,249.35,249.35,,612420.48,16.0,42.0,3.0,1.0,612420.48,16.0,42.0,3.0,22.0,78.0,,,,,,,,,0,0,1,249.0,249.0,,100.0,,,,,1,0,,,,,,,1,87150.0,2.0,,,,,,,1,0.0,,,1.0,1215.0,5.0,3.0,,,,1425.0,5.0,3.0,,,,,,,407,,2.0,,4,11691.6637090909,11691.6637090909,0.0,,,,,,,,35,,,249.35,,249.35,,,249.35,249.35,249.35,1,1.0
9035054000994099,9,3,50,54,99,4099,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,30.0,19,13.0,6.0,1.0,,1.0,8.0,8.0,,10.0,5.0,5.0,,2.0,,4,1.0,0,,99.0,0,28,4,3,0,1,1,30.0,1,7,2,0.0,0.0,,,0.0,1,1,407,1,,15.0,2.7,2.7,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,21840.0,16.0,43.0,3.0,1.0,21840.0,16.0,43.0,3.0,5.0,95.0,,,,,,,,,0,0,1,20.0,20.0,,100.0,,,,,1,0,,,,,,,1,24000.0,2.0,,,,,,,1,0.0,,,1.0,100.0,5.0,2.0,,,,120.0,5.0,3.0,,,,,,,407,,2.0,,4,426.872727272727,426.872727272727,0.0,,,,,,,,15,,20.0,,,20.0,,,20.0,20.0,20.0,1,1.0
9035061000992290,9,3,50,61,99,2290,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1445.0,74,74.0,,1.0,1.0,,73.0,73.0,,,,,,2.0,,4,1.0,0,,99.0,1,76,4,3,0,1,1,1445.0,1,10,4,0.0,0.0,,,0.0,4,3,407,1,,10.0,2.8,2.8,2.0,50.0,50.0,50.0,50.0,50.0,50.0,,84000.0,16.0,43.0,3.0,7.0,80000.0,16.0,43.0,3.0,100.0,,,,,4000.0,,,,,0,0,1,50.0,50.0,,100.0,,,,,1,0,,,,,,,1,,,62500.0,2.0,7500.0,2.0,,,1,0.0,,,1.0,150.0,5.0,3.0,,,,750.0,5.0,3.0,,,,,,,407,,2.0,,4,1641.81818181818,1563.6363636363599,0.0,,,,,,,,10,,50.0,,,50.0,,,50.0,50.0,50.0,1,1.0
9035061000992534,9,3,50,61,99,2534,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,333.0,61,60.0,1.0,1.0,,1.0,60.0,60.0,,,,,,2.0,,4,1.0,0,,99.0,0,59,4,3,0,1,0,333.0,1,10,3,0.0,1.0,,,0.0,1,1,407,1,,16.0,2.6,2.6,2.0,176.0,176.0,176.0,176.0,176.0,176.0,,168872.0,16.0,43.0,3.0,1.0,167200.0,16.0,43.0,3.0,,100.0,,,,1672.0,,,,,0,0,1,176.0,176.0,,100.0,,,,,1,0,,,,,,,1,35200.0,2.0,,,,,,,1,0.0,,,1.0,,,,,,,176.0,5.0,3.0,,,,,,,407,,2.0,,4,3300.68,3268.0,0.0,,,,,,,,16,,176.0,,,176.0,,,176.0,176.0,176.0,1,1.0
9035061000992860,9,3,50,61,99,2860,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,270.88,34,19.0,15.0,1.0,1.0,,33.0,18.0,15.0,,,,,2.0,,4,1.0,0,,99.0,1,75,4,2,0,1,1,270.88,1,10,4,0.0,0.0,,,0.0,1,1,407,1,,25.0,2.7,2.7,1.0,57.0,57.0,57.0,57.0,57.0,57.0,,124480.0,16.0,43.0,3.0,5.0,124480.0,16.0,43.0,3.0,40.0,60.0,,,,,,,,,0,0,1,57.0,57.0,,,100.0,,,,1,0,,,,,,,1,38000.0,2.0,,,,,,,1,0.0,,,1.0,120.0,5.0,3.0,,,,111.0,5.0,3.0,,,,,,,407,,2.0,,4,2433.01818181818,2433.01818181818,0.0,,,,,,,,25,,,57.0,57.0,,,,57.0,57.0,57.0,1,1.0
