Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
3015701051990005,301570105199000502,3,1,57,1,5199,5,02,1,548,2,1.0,0,1.0,11.0,19.0,8.0,0.8,0.8,0.8,0.8,,7.0,35.0,100.0,2.0,2.0,,,,,,,6.0,,,,1.0,,,,0,0,1,0,,,,,,,,1,1,14.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,6.0,1,0.8,0.8,11.0,0.0,548.0,532.0,548.0,1.0,,,4.0,0.31818181818181795,0.0,,,,,,,,0.8,,,,,,,0.8,,0,59.6985140663628,1
4045004000820014,404500400082001403,4,4,50,4,82,14,03,1,548,1,,0,2.0,4.0,20.0,10.0,1.3,1.3,1.3,1.3,,60.0,35.0,100.0,2.0,2.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,1.3,100.0,,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,2.5,5.0,2.0,,,,,,,,,,,,1,1.3,1.3,4.0,1.0,548.0,,548.0,1.0,,,4.0,2.7272727272727297,0.0,,,,,,,,,1.3,,,,2.7272727272727297,1.3,1.3,1.3,1,20.46746859782289,1
4045101045850001,404510104585000102,4,4,51,1,4585,1,02,1,548,1,,0,4.0,9.0,19.0,3.0,3.0,3.0,3.0,3.0,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,1,3.0,100.0,,,,,,1,0,,,,,,,1,6.0,3.0,6.0,3.0,,,6.0,3.0,1,0.0,,,1.0,3.0,2.0,2.0,,,,,,,,,,18.0,,1,3.0,3.0,9.0,1.0,548.0,,548.0,1.0,,,4.0,13.6363636363636,0.0,,,,,,,,,,,3.0,,13.6363636363636,3.0,3.0,3.0,1,4.67052937682544,1
6105002000420004,610500200042000401,6,10,50,2,42,4,01,1,548,1,,0,1.0,4.0,20.0,10.0,0.35,0.35,0.35,0.35,,8.0,35.0,100.0,2.0,6.0,8.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,5.0,1.0,5.0,1.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,3.0,1,0.35,0.35,4.0,1.0,548.0,,548.0,1.0,,,4.0,0.36363636363636404,0.0,,,,,,,,0.35,,,,,0.36363636363636404,,0.35,,1,17.540969848276802,1
6105002000430001,610500200043000102,6,10,50,2,43,1,02,1,548,1,,0,1.0,4.0,20.0,10.0,0.35,0.35,0.35,0.35,,8.0,35.0,100.0,2.0,6.0,8.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,3,1,0.35,,,,,,100.0,1,0,,,,,,,1,5.0,1.0,5.0,1.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,3.0,1,0.35,0.35,4.0,1.0,549.0,,548.0,1.0,,,4.0,0.36363636363636404,0.0,,,,,,,,0.35,,,,,0.36363636363636404,0.35,0.35,,1,38.221238595267,1
7105301091860010,710530109186001001,7,10,53,1,9186,10,01,1,548,1,,0,2.0,1.0,20.0,5.0,0.2,0.2,0.2,0.2,,7.0,35.0,100.0,2.0,6.0,5.0,35.0,100.0,2.0,100.0,,1.0,,,,1.0,,,,0,0,4,0,,,,,,,,1,0,,,,,,,1,3.0,3.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,0.2,0.2,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.31818181818181795,0.0,,,,,,,,,0.2,,,,0.22727272727272704,,0.2,,1,37.1297906304999,1
8015302092430002,801530209243000202,8,1,53,2,9243,2,02,1,548,1,,0,1.0,4.0,20.0,11.0,2.0,2.0,2.0,2.0,,30.0,35.0,100.0,2.0,2.0,20.0,35.0,100.0,2.0,100.0,,5.0,,,,5.0,,,,0,0,4,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,2.0,1,2.0,2.0,4.0,1.0,549.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,2.0,,,,,0.9090909090909092,,2.0,,1,48.231720793403795,1
8016503008740003,801650300874000306,8,1,65,3,874,3,06,1,548,1,,0,2.0,7.0,20.0,11.0,0.5,0.5,0.5,0.5,,8.0,35.0,100.0,2.0,1.0,,,,,,,8.0,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,0,,,,,,,548.0,,2.0,,4.0,0.36363636363636404,0.0,,,,,,,,,0.5,,,,,,,,1,88.3554355573459,1
8045202110760004,804520211076000402,8,4,52,2,11076,4,02,2,548,1,,0,1.0,6.0,20.0,12.0,1.0,1.0,1.0,1.0,,30.0,37.0,100.0,2.0,6.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,2.0,5.0,3.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,1.0,,,,,1.3636363636363602,,1.0,1.0,1,65.4304653211033,1
8045302130500002,804530213050000204,8,4,53,2,13050,2,04,1,548,2,1.0,0,3.0,6.0,20.0,10.0,2.0,2.0,2.0,2.0,,35.0,37.0,150.0,2.0,6.0,,,,,,,,,,35.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,1.0,3.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,2.0,,1,2.0,2.0,1.0,0.0,548.0,446.0,548.0,,2.0,,4.0,2.3863636363636402,0.0,,,,,,,,,,2.0,,,,,2.0,2.0,0,150.399574747674,1
8075102035370006,807510203537000603,8,7,51,2,3537,6,03,2,548,1,,0,1.0,6.0,20.0,10.0,0.5,0.5,0.5,0.5,,50.0,35.0,100.0,2.0,6.0,,,,,,,10.0,,,20.0,20.0,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,4.0,0.5,5.0,2.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,0.5,,,,,,,,0.5,1,60.659347045858,1
9015003011320003,901500301132000301,9,1,50,3,1132,3,01,1,548,1,,1,1.0,2.0,20.0,8.0,3.0,3.0,3.0,3.0,,50.0,35.0,100.0,2.0,2.0,45.0,35.0,100.0,2.0,100.0,,,,,,5.0,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,,1,3.0,3.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,3.0,,,,,2.0454545454545503,,3.0,3.0,1,25.466606747024397,1
9015003011320005,901500301132000501,9,1,50,3,1132,5,01,1,548,1,,1,1.0,2.0,20.0,8.0,25.0,25.0,25.0,25.0,,550.0,35.0,100.0,2.0,2.0,525.0,35.0,100.0,2.0,100.0,,,,,,25.0,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,20.0,5.0,2.0,12.0,5.0,2.0,,,,,,,,,1,25.0,25.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,25.0,0.0,,,,,,,,25.0,,,,,23.8636363636364,,25.0,25.0,1,77.84630581968341,1
9015004001720004,901500400172000401,9,1,50,4,172,4,01,1,548,1,,1,2.0,1.0,20.0,6.0,7.0,7.0,7.0,7.0,,300.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,14.0,5.0,5.0,7.0,5.0,5.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,13.6363636363636,0.0,,,,,,,,,7.0,,,,13.6363636363636,,7.0,7.0,1,75.1326095410165,1
9015004001720006,901500400172000601,9,1,50,4,172,6,01,1,548,1,,0,3.0,2.0,20.0,7.0,9.0,9.0,7.0,7.0,3.0,560.0,35.0,100.0,2.0,6.0,560.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,900.0,2.0,3600.0,2.0,,,,,1,0.0,,,1.0,18.0,5.0,4.0,18.0,5.0,2.0,,,,,,,,,1,12.0,12.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,25.4545454545455,2.0,2.0,,,2.0,,,,,,9.0,,,25.4545454545455,,9.0,9.0,1,75.2413439551983,1
9015055000993980,901505500099398001,9,1,50,55,99,3980,01,1,548,1,,1,3.0,1.0,20.0,6.0,6.0,6.0,6.0,6.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1600.0,2.0,1800.0,2.0,,,,,1,0.0,,,1.0,16.0,5.0,3.0,100.0,2.0,2.0,,,,,,,3.0,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,,6.0,,,36.363636363636395,,6.0,6.0,1,1.0,1
9015057000992278,901505700099227803,9,1,50,57,99,2278,03,1,548,1,,0,2.0,1.0,20.0,7.0,10.0,10.0,10.0,10.0,,550.0,35.0,100.0,2.0,6.0,550.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,10.0,100.0,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,4.0,,1,10.0,10.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,25.0,0.0,,,,,,,,,10.0,,,,25.0,10.0,10.0,10.0,1,1.0,1
9015062000990565,901506200099056502,9,1,50,62,99,565,02,1,548,1,,0,2.0,2.0,20.0,8.0,6.0,6.0,6.0,6.0,,360.0,35.0,100.0,2.0,1.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,6.0,100.0,,,,,,1,0,,,,,,,1,1200.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,3.0,5.0,3.0,,,,,,,2.0,,1,6.0,6.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,6.0,,,,16.363636363636402,6.0,6.0,6.0,1,1.0,1
9015064000990973,901506400099097301,9,1,50,64,99,973,01,1,548,1,,0,2.0,2.0,20.0,8.0,10.0,10.0,10.0,10.0,,800.0,35.0,100.0,2.0,6.0,800.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,10.0,100.0,,,,,,1,0,,,,,,,1,2000.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,3.0,4.0,5.0,2.0,,,,,,,5.0,,1,10.0,10.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,36.363636363636395,0.0,,,,,,,,,10.0,,,,36.363636363636395,10.0,10.0,10.0,1,1.0,1
9015255000993982,901525500099398206,9,1,52,55,99,3982,06,1,548,1,,1,3.0,1.0,20.0,6.0,20.0,20.0,20.0,20.0,,3200.0,35.0,100.0,2.0,1.0,3200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,6000.0,2.0,6000.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,3.0,10.0,5.0,3.0,10.0,5.0,3.0,,,,,,1,20.0,20.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,145.454545454545,0.0,,,,,,,,,,20.0,,,145.454545454545,,20.0,20.0,1,1.0,1
9015355000994000,901535500099400003,9,1,53,55,99,4000,03,1,548,1,,0,2.0,1.0,20.0,7.0,150.0,150.0,150.0,150.0,,9000.0,35.0,100.0,2.0,6.0,9000.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,1,150.0,,,,100.0,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,60.0,5.0,3.0,35.0,5.0,3.0,,,,,,,5.0,,0,,,,,,,548.0,,2.0,,4.0,409.09090909090895,0.0,,,,,,,,,150.0,,,,409.09090909090895,150.0,150.0,150.0,1,1.0,1
9015604002720001,901560400272000102,9,1,56,4,272,1,02,2,548,1,,0,1.0,3.0,20.0,9.0,0.5,0.5,0.5,0.5,,40.0,35.0,100.0,2.0,1.0,35.0,35.0,100.0,2.0,100.0,,,,,5.0,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.5,5.0,2.0,,,,,,,,,1,0.5,0.5,3.0,1.0,548.0,,548.0,,2.0,,4.0,1.8181818181818201,0.0,,,,,,,,0.5,,,,,1.59090909090909,,0.5,0.5,1,25.291982622713398,1
9015604002720002,901560400272000202,9,1,56,4,272,2,02,2,548,1,,0,2.0,4.0,20.0,10.0,16.0,16.0,16.0,16.0,,600.0,35.0,100.0,2.0,1.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,800.0,2.0,,,,,,,1,0.0,,,1.0,16.0,5.0,2.0,9.0,5.0,2.0,,,,,,,,,1,16.0,16.0,4.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,16.0,,,,27.2727272727273,,16.0,16.0,1,46.890365791073506,1
9015802158200001,901580215820000102,9,1,58,2,15820,1,02,1,548,1,,1,3.0,1.0,20.0,4.0,3.0,3.0,3.0,3.0,,340.0,35.0,100.0,2.0,2.0,320.0,35.0,100.0,2.0,100.0,,20.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,450.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,3.0,3.0,5.0,3.0,,,,,,,3.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.4545454545455,0.0,,,,,,,,,,3.0,,,14.5454545454545,,3.0,3.0,1,59.78724130330111,1
9025003008490006,902500300849000605,9,2,50,3,849,6,05,2,548,1,,1,1.0,6.0,20.0,12.0,2.0,2.0,2.0,2.0,,150.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,,0.0,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,15.0,3.0,,,,,1,0.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,5.0,,0,,,,,,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,2.0,,,,,6.81818181818182,2.0,2.0,2.0,1,62.479351392148715,1
9025003008490015,902500300849001504,9,2,50,3,849,15,04,2,548,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,100.0,35.0,100.0,2.0,2.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,4.0,3.0,4.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,2.0,,1,2.0,2.0,6.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,2.0,,,,,4.5454545454545485,2.0,2.0,2.0,1,85.265932150382,1
9045002015190001,904500201519000102,9,4,50,2,1519,1,02,1,548,1,,1,1.0,1.0,20.0,7.0,2.95,2.95,2.95,2.95,,500.0,35.0,100.0,2.0,6.0,500.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,12.0,2.0,,,,,,,1,0.0,,,1.0,3.0,2.0,5.0,,,,,,,,,,8.0,,1,2.95,2.95,1.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,2.95,,,,,22.7272727272727,,2.95,2.95,1,71.12776291594379,1
9045002015190004,904500201519000403,9,4,50,2,1519,4,03,2,548,1,,1,2.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,140.0,35.0,100.0,2.0,6.0,140.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,3.0,2.0,,,,,,,1,0.0,,,1.0,1.5,5.0,5.0,,,,,,,,,,,,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,,1.5,,,,6.36363636363636,,1.5,1.5,1,33.3210861634293,1
9045002016430003,904500201643000301,9,4,50,2,1643,3,01,1,548,1,,0,3.0,1.0,20.0,6.0,5.0,5.0,5.0,5.0,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,0.5,5.0,5.0,,,,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,5.0,,,18.181818181818198,,5.0,5.0,1,52.05409570204871,1
9045002016430004,904500201643000403,9,4,50,2,1643,4,03,1,548,1,,0,3.0,8.0,20.0,12.0,3.0,3.0,3.0,3.0,,350.0,35.0,100.0,2.0,6.0,350.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,3.0,,100.0,,,,,1,0,,,,,,,1,8.0,1.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,,,1,3.0,3.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,3.0,,,15.909090909090901,3.0,3.0,3.0,1,37.262313135701795,1
9045002016430006,904500201643000601,9,4,50,2,1643,6,01,1,548,1,,1,2.0,1.0,20.0,6.0,5.0,5.0,4.0,4.0,3.0,600.0,35.0,100.0,2.0,6.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,5.0,3.0,15.0,3.0,,,,,1,0.0,,,1.0,15.0,5.0,2.0,2.0,5.0,1.0,,,,,,,15.0,1.0,0,,,,,,,548.0,,2.0,,4.0,27.2727272727273,1.0,1.0,,,1.0,,,,,5.0,,,,27.2727272727273,,5.0,5.0,1,43.4461289722408,1
9045002016430007,904500201643000701,9,4,50,2,1643,7,01,1,548,1,,0,3.0,1.0,20.0,7.0,13.0,13.0,13.0,13.0,,1200.0,35.0,100.0,2.0,6.0,1200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,1,13.0,,100.0,,,,,1,0,,,,,,,1,500.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,9.0,5.0,4.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,54.545454545454504,0.0,,,,,,,,,,13.0,,,54.545454545454504,13.0,13.0,13.0,1,43.0868261073526,1
9045002016430008,904500201643000802,9,4,50,2,1643,8,02,1,548,1,,1,3.0,1.0,20.0,7.0,2.25,2.25,1.25,1.25,3.0,120.0,35.0,100.0,2.0,6.0,120.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,5.0,,,,0.5,5.0,1.0,,,,,,0,,,,,,,548.0,,2.0,,4.0,5.454545454545452,1.0,1.0,,,1.0,,,,,,2.25,,,5.454545454545452,,2.25,2.25,1,56.625533979463704,1
9045002016430009,904500201643000901,9,4,50,2,1643,9,01,2,548,1,,1,2.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,140.0,35.0,100.0,2.0,6.0,140.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,1,5,1,2.0,,100.0,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,,2.0,,,,6.36363636363636,2.0,2.0,2.0,1,57.3529876019549,1
9045002016430010,904500201643001001,9,4,50,2,1643,10,01,1,548,1,,1,2.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,100.0,35.0,100.0,2.0,5.0,100.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,4.0,3.0,3.0,3.0,,,,,1,0.0,,,1.0,1.0,5.0,5.0,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,1.0,,,,4.5454545454545485,,1.0,1.0,1,31.668857942837896,1
9045002016430011,904500201643001102,9,4,50,2,1643,11,02,1,548,1,,1,2.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,40.0,35.0,100.0,2.0,2.0,40.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,4.0,3.0,3.0,3.0,,,,,1,0.0,,,1.0,1.5,5.0,5.0,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.8181818181818201,0.0,,,,,,,,,1.0,,,,1.8181818181818201,,1.0,1.0,1,64.2833468112322,1
9045002017280002,904500201728000203,9,4,50,2,1728,2,03,1,548,1,,1,2.0,1.0,20.0,6.0,18.0,18.0,16.0,16.0,3.0,1800.0,35.0,100.0,2.0,6.0,1800.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,6,0,,,,,,,,1,0,,,,,,,1,72.0,3.0,,,,,,,1,0.0,,,1.0,72.0,5.0,1.0,,,,,,,,,,,,1,18.0,18.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,81.8181818181818,2.0,2.0,,,2.0,,,,,18.0,,,,81.8181818181818,,18.0,18.0,1,20.2504706607564,1
9045002017280003,904500201728000301,9,4,50,2,1728,3,01,1,548,1,,1,2.0,1.0,20.0,5.0,3.5,3.5,0.1,0.1,3.0,10.0,35.0,100.0,2.0,2.0,,,,,,,10.0,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,6.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,5.0,,,,,,,,,,,,1,3.5,3.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.45454545454545503,3.4,3.4,,,3.4,,,,,3.5,,,,,,3.5,3.5,1,24.7883856027712,1
9045002017400003,904500201740000303,9,4,50,2,1740,3,03,1,548,1,,1,3.0,1.0,20.0,7.0,4.0,4.0,4.0,4.0,,600.0,35.0,100.0,2.0,6.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,4.0,2.0,5.0,5.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,27.2727272727273,0.0,,,,,,,,,,4.0,,,27.2727272727273,,4.0,4.0,1,47.54014348799729,1
9045002017400005,904500201740000501,9,4,50,2,1740,5,01,1,548,1,,1,2.0,1.0,20.0,7.0,1.95,1.95,1.95,1.95,,90.0,35.0,100.0,2.0,6.0,80.0,35.0,100.0,2.0,100.0,,,,,,10.0,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,1.0,3.0,3.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,1.95,1.95,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,,1.95,,,,3.6363636363636402,,1.95,1.95,1,58.58751594591021,1
9045002017400007,904500201740000702,9,4,50,2,1740,7,02,1,548,1,,1,2.0,1.0,20.0,5.0,2.0,2.0,1.5,1.5,3.0,130.0,35.0,100.0,2.0,6.0,50.0,35.0,100.0,2.0,100.0,,,,,80.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,5.0,3.0,20.0,3.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,2.0,5.0,1.0,,,,,,,,2.0,0,,,,,,,548.0,,2.0,,4.0,5.90909090909091,0.5,0.5,,,0.5,,,,,2.0,,,,2.2727272727272703,,2.0,2.0,1,13.284387099127901,1
9045002017400008,904500201740000802,9,4,50,2,1740,8,02,1,548,1,,1,2.0,1.0,20.0,5.0,3.25,3.25,3.25,3.25,,450.0,35.0,100.0,2.0,6.0,450.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,20.0,3.0,,,,,1,0.0,,,1.0,8.0,5.0,3.0,,,,,,,,,,,,1,3.25,3.25,5.0,1.0,548.0,,548.0,,2.0,,4.0,20.4545454545455,0.0,,,,,,,,,3.25,,,,20.4545454545455,,3.25,3.25,1,47.1819018751686,1
9045002017400011,904500201740001101,9,4,50,2,1740,11,01,1,548,1,,1,3.0,6.0,20.0,10.0,7.9,7.9,7.9,7.9,,120.0,35.0,100.0,2.0,2.0,120.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,675.0,2.0,,,675.0,2.0,1,0.0,,,1.0,6.0,5.0,5.0,1.25,5.0,2.0,,,,,,,,,1,7.9,7.9,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,,7.9,,,5.454545454545452,,7.9,7.9,1,17.319554113578,1
9045002017400013,904500201740001303,9,4,50,2,1740,13,03,1,548,1,,1,3.0,1.0,20.0,4.0,11.0,11.0,6.0,6.0,3.0,600.0,35.0,100.0,2.0,2.0,600.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,15.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,2.0,,,,4.0,5.0,2.0,,,,,,1,11.0,11.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,27.2727272727273,5.0,5.0,,,5.0,,,,,,11.0,,,27.2727272727273,,11.0,11.0,1,15.862518826094902,1
